-1,1,0,
-0.857143,1,0,
-0.714286,1,0,
-0.571429,1,0,
-0.428571,1,0,
-0.285714,1,0,
-0.142857,1,0,
0,1,0,
0.142857,1,0,
0.285714,1,0,
0.428571,1,0,
0.571429,1,0,
0.714286,1,0,
0.857143,1,0,
1,1,0,
-0.928571,0.928571,-0.0503551,
-0.785714,0.928571,-0.141092,
-0.642857,0.928571,-0.203884,
-0.5,0.928571,-0.226294,
-0.357143,0.928571,-0.203884,
-0.214286,0.928571,-0.141092,
-0.0714286,0.928571,-0.0503552,
0.0714285,0.928571,0.0503551,
0.214286,0.928571,0.141092,
0.357143,0.928571,0.203884,
0.5,0.928571,0.226294,
0.642857,0.928571,0.203884,
0.785714,0.928571,0.141092,
0.928571,0.928571,0.0503551,
-1,0.857143,0,
-0.857143,0.857143,-0.191447,
-0.714286,0.857143,-0.344976,
-0.571429,0.857143,-0.430178,
-0.428571,0.857143,-0.430178,
-0.285714,0.857143,-0.344976,
-0.142857,0.857143,-0.191447,
0,0.857143,-4.37479e-08,
0.142857,0.857143,0.191447,
0.285714,0.857143,0.344976,
0.428571,0.857143,0.430178,
0.571429,0.857143,0.430178,
0.714286,0.857143,0.344976,
0.857143,0.857143,0.191447,
1,0.857143,0,
-0.928571,0.785714,-0.141092,
-0.785714,0.785714,-0.395331,
-0.642857,0.785714,-0.57127,
-0.5,0.785714,-0.634061,
-0.357143,0.785714,-0.57127,
-0.214286,0.785714,-0.395331,
-0.0714286,0.785714,-0.141092,
0.0714285,0.785714,0.141092,
0.214286,0.785714,0.395331,
0.357143,0.785714,0.571269,
0.5,0.785714,0.634061,
0.642857,0.785714,0.571269,
0.785714,0.785714,0.395331,
0.928571,0.785714,0.141092,
-1,0.714286,0,
-0.857143,0.714286,-0.344976,
-0.714286,0.714286,-0.621625,
-0.571429,0.714286,-0.775153,
-0.428571,0.714286,-0.775153,
-0.285714,0.714286,-0.621625,
-0.142857,0.714286,-0.344976,
0,0.714286,-9.23741e-08,
0.142857,0.714286,0.344976,
0.285714,0.714286,0.621625,
0.428571,0.714286,0.775153,
0.571429,0.714286,0.775153,
0.714286,0.714286,0.621625,
0.857143,0.714286,0.344976,
1,0.714286,0,
-0.928571,0.642857,-0.203884,
