-1,1,0,
-0.5,1,0,
0,1,0,
0.5,1,0,
1,1,0,
-0.75,0.75,-0.308425,
-0.25,0.75,-0.308425,
0.25,0.75,0.308425,
0.75,0.75,0.308425,
-1,0.5,0,
-0.5,0.5,-0.61685,
0,0.5,0,
0.5,0.5,0.61685,
1,0.5,0,
-0.75,0.25,-0.308425,
-0.25,0.25,-0.308425,
0.25,0.25,0.308425,
0.75,0.25,0.308425,
-1,0,0,
-0.5,0,0,
0,0,0,
0.5,0,0,
1,0,0,
-0.75,-0.25,0.308425,
-0.25,-0.25,0.308425,
0.25,-0.25,-0.308425,
0.75,-0.25,-0.308425,
-1,-0.5,0,
-0.5,-0.5,0.61685,
0,-0.5,0,
0.5,-0.5,-0.61685,
1,-0.5,0,
-0.75,-0.75,0.308425,
-0.25,-0.75,0.308425,
0.25,-0.75,-0.308425,
0.75,-0.75,-0.308425,
-1,-1,0,
-0.5,-1,0,
0,-1,0,
0.5,-1,0,
1,-1,0,
