-1,1,0,
-0.916667,1,0,
-0.833333,1,0,
-0.75,1,0,
-0.666667,1,0,
-0.583333,1,0,
-0.5,1,0,
-0.416667,1,0,
-0.333333,1,0,
-0.25,1,0,
-0.166667,1,0,
-0.0833333,1,0,
0,1,0,
0.0833334,1,0,
0.166667,1,0,
0.25,1,0,
0.333333,1,0,
0.416667,1,0,
0.5,1,0,
0.583333,1,0,
0.666667,1,0,
0.75,1,0,
0.833333,1,0,
0.916667,1,0,
1,1,0,
-0.958333,0.958333,-0.0171347,
-0.875,0.958333,-0.0502365,
-0.791667,0.958333,-0.0799147,
-0.708333,0.958333,-0.104147,
-0.625,0.958333,-0.121282,
-0.541667,0.958333,-0.130151,
-0.458333,0.958333,-0.130151,
-0.375,0.958333,-0.121282,
-0.291667,0.958333,-0.104147,
-0.208333,0.958333,-0.0799147,
-0.125,0.958333,-0.0502365,
-0.0416667,0.958333,-0.0171347,
0.0416666,0.958333,0.0171347,
0.125,0.958333,0.0502365,
0.208333,0.958333,0.0799147,
0.291667,0.958333,0.104147,
0.375,0.958333,0.121282,
0.458333,0.958333,0.130151,
0.541667,0.958333,0.130151,
0.625,0.958333,0.121282,
0.708333,0.958333,0.104147,
0.791667,0.958333,0.0799147,
0.875,0.958333,0.0502365,
0.958333,0.958333,0.0171347,
-1,0.916667,0,
-0.916667,0.916667,-0.0673712,
-0.833333,0.916667,-0.130151,
-0.75,0.916667,-0.184062,
-0.666667,0.916667,-0.225429,
-0.583333,0.916667,-0.251433,
-0.5,0.916667,-0.260302,
-0.416667,0.916667,-0.251433,
-0.333333,0.916667,-0.225429,
-0.25,0.916667,-0.184062,
-0.166667,0.916667,-0.130151,
-0.0833333,0.916667,-0.0673712,
0,0.916667,3.54493e-08,
0.0833334,0.916667,0.0673713,
0.166667,0.916667,0.130151,
0.25,0.916667,0.184062,
0.333333,0.916667,0.225429,
0.416667,0.916667,0.251433,
0.5,0.916667,0.260302,
0.583333,0.916667,0.251433,
0.666667,0.916667,0.225429,
0.75,0.916667,0.184062,
0.833333,0.916667,0.130151,
0.916667,0.916667,0.0673713,
1,0.916667,0,
-0.958333,0.875,-0.0502365,
-0.875,0.875,-0.147286,
-0.791667,0.875,-0.234298,
-0.708333,0.875,-0.305343,
-0.625,0.875,-0.35558,
-0.541667,0.875,-0.381584,
-0.458333,0.875,-0.381584,
-0.375,0.875,-0.35558,
-0.291667,0.875,-0.305343,
-0.208333,0.875,-0.234298,
-0.125,0.875,-0.147286,
-0.0416667,0.875,-0.0502364,
0.0416666,0.875,0.0502365,
0.125,0.875,0.147286,
0.208333,0.875,0.234298,
0.291667,0.875,0.305343,
0.375,0.875,0.35558,
0.458333,0.875,0.381584,
0.541667,0.875,0.381584,
0.625,0.875,0.35558,
0.708333,0.875,0.305343,
0.791667,0.875,0.234298,
0.875,0.875,0.147286,
0.958333,0.875,0.0502365,
-1,0.833333,0,
-0.916667,0.833333,-0.130151,
-0.833333,0.833333,-0.251433,
-0.75,0.833333,-0.35558,
-0.666667,0.833333,-0.435494,
-0.583333,0.833333,-0.485731,
-0.5,0.833333,-0.502866,
-0.416667,0.833333,-0.485731,
-0.333333,0.833333,-0.435494,
-0.25,0.833333,-0.35558,
-0.166667,0.833333,-0.251433,
-0.0833333,0.833333,-0.130151,
0,0.833333,7.56203e-08,
0.0833334,0.833333,0.130151,
0.166667,0.833333,0.251433,
0.25,0.833333,0.35558,
0.333333,0.833333,0.435494,
0.416667,0.833333,0.485731,
0.5,0.833333,0.502866,
0.583333,0.833333,0.485731,
0.666667,0.833333,0.435494,
0.75,0.833333,0.35558,
0.833333,0.833333,0.251433,
0.916667,0.833333,0.130151,
1,0.833333,0,
-0.958333,0.791667,-0.0799147,
-0.875,0.791667,-0.234298,
-0.791667,0.791667,-0.372714,
-0.708333,0.791667,-0.485731,
-0.625,0.791667,-0.565646,
-0.541667,0.791667,-0.607013,
-0.458333,0.791667,-0.607013,
-0.375,0.791667,-0.565646,
-0.291667,0.791667,-0.485731,
-0.208333,0.791667,-0.372714,
-0.125,0.791667,-0.234298,
-0.0416667,0.791667,-0.0799146,
0.0416666,0.791667,0.0799148,
0.125,0.791667,0.234298,
0.208333,0.791667,0.372714,
0.291667,0.791667,0.485731,
0.375,0.791667,0.565646,
0.458333,0.791667,0.607013,
0.541667,0.791667,0.607013,
0.625,0.791667,0.565646,
0.708333,0.791667,0.485731,
0.791667,0.791667,0.372715,
0.875,0.791667,0.234298,
0.958333,0.791667,0.0799147,
-1,0.75,0,
-0.916667,0.75,-0.184062,
-0.833333,0.75,-0.35558,
-0.75,0.75,-0.502866,
-0.666667,0.75,-0.615882,
-0.583333,0.75,-0.686927,
-0.5,0.75,-0.711159,
-0.416667,0.75,-0.686927,
-0.333333,0.75,-0.615882,
-0.25,0.75,-0.502866,
-0.166667,0.75,-0.35558,
-0.0833333,0.75,-0.184061,
0,0.75,1.10711e-07,
0.0833334,0.75,0.184062,
0.166667,0.75,0.35558,
0.25,0.75,0.502866,
0.333333,0.75,0.615882,
0.416667,0.75,0.686927,
0.5,0.75,0.711159,
0.583333,0.75,0.686927,
0.666667,0.75,0.615882,
0.75,0.75,0.502866,
0.833333,0.75,0.35558,
0.916667,0.75,0.184062,
1,0.75,0,
-0.958333,0.708333,-0.104147,
-0.875,0.708333,-0.305343,
-0.791667,0.708333,-0.485731,
-0.708333,0.708333,-0.633017,
-0.625,0.708333,-0.737164,
-0.541667,0.708333,-0.791074,
-0.458333,0.708333,-0.791074,
-0.375,0.708333,-0.737164,
-0.291667,0.708333,-0.633017,
-0.208333,0.708333,-0.485731,
-0.125,0.708333,-0.305343,
-0.0416667,0.708333,-0.104147,
0.0416666,0.708333,0.104147,
0.125,0.708333,0.305343,
0.208333,0.708333,0.485731,
0.291667,0.708333,0.633017,
0.375,0.708333,0.737164,
0.458333,0.708333,0.791074,
0.541667,0.708333,0.791074,
0.625,0.708333,0.737164,
0.708333,0.708333,0.633017,
0.791667,0.708333,0.485731,
0.875,0.708333,0.305343,
0.958333,0.708333,0.104147,
-1,0.666667,0,
-0.916667,0.666667,-0.225429,
-0.833333,0.666667,-0.435494,
-0.75,0.666667,-0.615882,
-0.666667,0.666667,-0.754298,
-0.583333,0.666667,-0.841311,
-0.5,0.666667,-0.870989,
-0.416667,0.666667,-0.841311,
-0.333333,0.666667,-0.754298,
-0.25,0.666667,-0.615882,
-0.166667,0.666667,-0.435494,
-0.0833333,0.666667,-0.225428,
0,0.666667,1.36472e-07,
0.0833334,0.666667,0.225429,
0.166667,0.666667,0.435495,
0.25,0.666667,0.615882,
0.333333,0.666667,0.754298,
0.416667,0.666667,0.841311,
0.5,0.666667,0.870989,
0.583333,0.666667,0.841311,
0.666667,0.666667,0.754298,
0.75,0.666667,0.615882,
0.833333,0.666667,0.435494,
0.916667,0.666667,0.225428,
1,0.666667,0,
-0.958333,0.625,-0.121282,
-0.875,0.625,-0.35558,
-0.791667,0.625,-0.565646,
-0.708333,0.625,-0.737164,
-0.625,0.625,-0.858445,
-0.541667,0.625,-0.921225,
-0.458333,0.625,-0.921225,
-0.375,0.625,-0.858445,
-0.291667,0.625,-0.737164,
-0.208333,0.625,-0.565646,
-0.125,0.625,-0.35558,
-0.0416667,0.625,-0.121281,
0.0416666,0.625,0.121282,
0.125,0.625,0.35558,
0.208333,0.625,0.565646,
0.291667,0.625,0.737164,
0.375,0.625,0.858445,
0.458333,0.625,0.921225,
0.541667,0.625,0.921225,
0.625,0.625,0.858445,
0.708333,0.625,0.737164,
0.791667,0.625,0.565646,
0.875,0.625,0.35558,
0.958333,0.625,0.121282,
-1,0.583333,0,
-0.916667,0.583333,-0.251433,
-0.833333,0.583333,-0.485731,
-0.75,0.583333,-0.686927,
-0.666667,0.583333,-0.841311,
-0.583333,0.583333,-0.93836,
-0.5,0.583333,-0.971462,
-0.416667,0.583333,-0.93836,
-0.333333,0.583333,-0.841311,
-0.25,0.583333,-0.686927,
-0.166667,0.583333,-0.485731,
-0.0833333,0.583333,-0.251433,
0,0.583333,1.47217e-07,
0.0833334,0.583333,0.251433,
0.166667,0.583333,0.485731,
0.25,0.583333,0.686927,
0.333333,0.583333,0.841311,
0.416667,0.583333,0.93836,
0.5,0.583333,0.971462,
0.583333,0.583333,0.93836,
0.666667,0.583333,0.841311,
0.75,0.583333,0.686927,
0.833333,0.583333,0.485731,
0.916667,0.583333,0.251433,
1,0.583333,0,
-0.958333,0.541667,-0.130151,
-0.875,0.541667,-0.381584,
-0.791667,0.541667,-0.607013,
-0.708333,0.541667,-0.791074,
-0.625,0.541667,-0.921225,
-0.541667,0.541667,-0.988596,
-0.458333,0.541667,-0.988596,
-0.375,0.541667,-0.921225,
-0.291667,0.541667,-0.791074,
-0.208333,0.541667,-0.607012,
-0.125,0.541667,-0.381584,
-0.0416667,0.541667,-0.130151,
0.0416666,0.541667,0.130151,
0.125,0.541667,0.381584,
0.208333,0.541667,0.607013,
0.291667,0.541667,0.791074,
0.375,0.541667,0.921225,
0.458333,0.541667,0.988596,
0.541667,0.541667,0.988596,
0.625,0.541667,0.921225,
0.708333,0.541667,0.791074,
0.791667,0.541667,0.607013,
0.875,0.541667,0.381584,
0.958333,0.541667,0.130151,
-1,0.5,0,
-0.916667,0.5,-0.260302,
-0.833333,0.5,-0.502866,
-0.75,0.5,-0.711159,
-0.666667,0.5,-0.870989,
-0.583333,0.5,-0.971462,
-0.5,0.5,-1.00573,
-0.416667,0.5,-0.971462,
-0.333333,0.5,-0.870989,
-0.25,0.5,-0.711159,
-0.166667,0.5,-0.502866,
-0.0833333,0.5,-0.260302,
0,0.5,1.5061e-07,
0.0833334,0.5,0.260303,
0.166667,0.5,0.502866,
0.25,0.5,0.711159,
0.333333,0.5,0.870989,
0.416667,0.5,0.971462,
0.5,0.5,1.00573,
0.583333,0.5,0.971462,
0.666667,0.5,0.870989,
0.75,0.5,0.711159,
0.833333,0.5,0.502866,
0.916667,0.5,0.260302,
1,0.5,0,
-0.958333,0.458333,-0.130151,
-0.875,0.458333,-0.381584,
-0.791667,0.458333,-0.607012,
-0.708333,0.458333,-0.791074,
-0.625,0.458333,-0.921225,
-0.541667,0.458333,-0.988596,
-0.458333,0.458333,-0.988596,
-0.375,0.458333,-0.921225,
-0.291667,0.458333,-0.791074,
-0.208333,0.458333,-0.607013,
-0.125,0.458333,-0.381584,
-0.0416667,0.458333,-0.130151,
0.0416666,0.458333,0.130151,
0.125,0.458333,0.381584,
0.208333,0.458333,0.607013,
0.291667,0.458333,0.791074,
0.375,0.458333,0.921225,
0.458333,0.458333,0.988596,
0.541667,0.458333,0.988597,
0.625,0.458333,0.921225,
0.708333,0.458333,0.791074,
0.791667,0.458333,0.607013,
0.875,0.458333,0.381584,
0.958333,0.458333,0.130151,
-1,0.416667,0,
-0.916667,0.416667,-0.251433,
-0.833333,0.416667,-0.485731,
-0.75,0.416667,-0.686927,
-0.666667,0.416667,-0.841311,
-0.583333,0.416667,-0.93836,
-0.5,0.416667,-0.971462,
-0.416667,0.416667,-0.93836,
-0.333333,0.416667,-0.841311,
-0.25,0.416667,-0.686927,
-0.166667,0.416667,-0.485731,
-0.0833333,0.416667,-0.251433,
0,0.416667,1.53268e-07,
0.0833334,0.416667,0.251433,
0.166667,0.416667,0.485731,
0.25,0.416667,0.686927,
0.333333,0.416667,0.841311,
0.416667,0.416667,0.93836,
0.5,0.416667,0.971462,
0.583333,0.416667,0.93836,
0.666667,0.416667,0.841311,
0.75,0.416667,0.686927,
0.833333,0.416667,0.485731,
0.916667,0.416667,0.251433,
1,0.416667,0,
-0.958333,0.375,-0.121282,
-0.875,0.375,-0.35558,
-0.791667,0.375,-0.565646,
-0.708333,0.375,-0.737164,
-0.625,0.375,-0.858445,
-0.541667,0.375,-0.921225,
-0.458333,0.375,-0.921225,
-0.375,0.375,-0.858445,
-0.291667,0.375,-0.737164,
-0.208333,0.375,-0.565646,
-0.125,0.375,-0.35558,
-0.0416667,0.375,-0.121281,
0.0416666,0.375,0.121282,
0.125,0.375,0.35558,
0.208333,0.375,0.565646,
0.291667,0.375,0.737164,
0.375,0.375,0.858445,
0.458333,0.375,0.921225,
0.541667,0.375,0.921225,
0.625,0.375,0.858445,
0.708333,0.375,0.737164,
0.791667,0.375,0.565646,
0.875,0.375,0.35558,
0.958333,0.375,0.121282,
-1,0.333333,0,
-0.916667,0.333333,-0.225428,
-0.833333,0.333333,-0.435494,
-0.75,0.333333,-0.615882,
-0.666667,0.333333,-0.754298,
-0.583333,0.333333,-0.841311,
