-1,1,-3.11977,
-0.894737,1,-3.12232,
-0.789474,1,-3.10956,
-0.684211,1,-3.04064,
-0.578947,1,-2.87918,
-0.473684,1,-2.60041,
-0.368421,1,-2.19473,
-0.263158,1,-1.66878,
-0.157895,1,-1.04438,
-0.0526316,1,-0.355586,
0.0526316,1,0.355586,
0.157895,1,1.04438,
0.263158,1,1.66878,
0.368421,1,2.19473,
0.473684,1,2.60041,
0.578947,1,2.87918,
0.684211,1,3.04064,
0.789474,1,3.10956,
0.894737,1,3.12232,
1,1,3.11977,
-0.947368,0.947368,-0.00148134,
-0.842105,0.947368,-0.00428349,
-0.736842,0.947368,-0.00662145,
-0.631579,0.947368,-0.00824187,
-0.526316,0.947368,-0.00896917,
-0.421053,0.947368,-0.00872452,
-0.315789,0.947368,-0.00753441,
-0.210526,0.947368,-0.00552786,
-0.105263,0.947368,-0.00292227,
0,0.947368,0,
0.105263,0.947368,0.00292227,
0.210526,0.947368,0.00552786,
0.315789,0.947368,0.00753441,
0.421053,0.947368,0.00872452,
0.526316,0.947368,0.00896917,
0.631579,0.947368,0.00824187,
0.736842,0.947368,0.00662145,
0.842105,0.947368,0.00428349,
0.947368,0.947368,0.00148134,
-1,0.894737,-3.10779,
-0.894737,0.894737,-3.11709,
-0.789474,0.894737,-3.11544,
-0.684211,0.894737,-3.05721,
-0.578947,0.894737,-2.90365,
-0.473684,0.894737,-2.62879,
-0.368421,0.894737,-2.22264,
-0.263158,0.894737,-1.69213,
-0.157895,0.894737,-1.05983,
-0.0526316,0.894737,-0.360988,
0.0526316,0.894737,0.360988,
0.157895,0.894737,1.05983,
0.263158,0.894737,1.69213,
0.368421,0.894737,2.22264,
0.473684,0.894737,2.62879,
0.578947,0.894737,2.90365,
0.684211,0.894737,3.05721,
0.789474,0.894737,3.11544,
0.894737,0.894737,3.11709,
1,0.894737,3.10779,
-0.947368,0.842105,-4.41202,
-0.842105,0.842105,-4.41922,
-0.736842,0.842105,-4.37593,
-0.631579,0.842105,-4.22428,
-0.526316,0.842105,-3.91928,
-0.421053,0.842105,-3.43581,
-0.315789,0.842105,-2.77183,
-0.210526,0.842105,-1.9482,
-0.105263,0.842105,-1.00575,
0,0.842105,-2.79143e-07,
0.105263,0.842105,1.00575,
0.210526,0.842105,1.9482,
0.315789,0.842105,2.77183,
0.421053,0.842105,3.43581,
0.526316,0.842105,3.91928,
0.631579,0.842105,4.22428,
0.736842,0.842105,4.37593,
0.842105,0.842105,4.41922,
0.947368,0.842105,4.41202,
-1,0.789474,-3.05976,
-0.894737,0.789474,-3.07985,
-0.789474,0.789474,-3.09907,
-0.684211,0.789474,-3.06237,
-0.578947,0.789474,-2.92608,
-0.473684,0.789474,-2.66175,
-0.368421,0.789474,-2.25855,
-0.263158,0.789474,-1.72378,
-0.157895,0.789474,-1.08137,
-0.0526316,0.789474,-0.368603,
0.0526316,0.789474,0.368603,
0.157895,0.789474,1.08136,
0.263158,0.789474,1.72377,
0.368421,0.789474,2.25855,
0.473684,0.789474,2.66175,
0.578947,0.789474,2.92608,
0.684211,0.789474,3.06237,
0.789474,0.789474,3.09907,
0.894737,0.789474,3.07985,
1,0.789474,3.05976,
-0.947368,0.736842,-4.37813,
-0.842105,0.736842,-4.40726,
-0.736842,0.736842,-4.39036,
-0.631579,0.736842,-4.26156,
-0.526316,0.736842,-3.9717,
-0.421053,0.736842,-3.49383,
-0.315789,0.736842,-2.82572,
-0.210526,0.736842,-1.98944,
-0.105263,0.736842,-1.02804,
0,0.736842,-2.77908e-07,
0.105263,0.736842,1.02804,
0.210526,0.736842,1.98944,
0.315789,0.736842,2.82572,
0.421053,0.736842,3.49383,
0.526316,0.736842,3.9717,
0.631579,0.736842,4.26156,
0.736842,0.736842,4.39036,
0.842105,0.736842,4.40726,
0.947368,0.736842,4.37813,
-1,0.684211,-2.95118,
-0.894737,0.684211,-2.98077,
-0.789474,0.684211,-3.01955,
-0.684211,0.684211,-3.00484,
-0.578947,0.684211,-2.88866,
-0.473684,0.684211,-2.64041,
-0.368421,0.684211,-2.24851,
-0.263158,0.684211,-1.72043,
-0.157895,0.684211,-1.08098,
-0.0526316,0.684211,-0.368755,
0.0526316,0.684211,0.368755,
0.157895,0.684211,1.08098,
0.263158,0.684211,1.72043,
0.368421,0.684211,2.24851,
0.473684,0.684211,2.64041,
0.578947,0.684211,2.88866,
0.684211,0.684211,3.00484,
0.789474,0.684211,3.01955,
0.894737,0.684211,2.98077,
1,0.684211,2.95118,
-0.947368,0.631579,-4.27619,
-0.842105,0.631579,-4.32984,
-0.736842,0.631579,-4.34519,
-0.631579,0.631579,-4.24676,
-0.526316,0.631579,-3.98032,
-0.421053,0.631579,-3.51662,
-0.315789,0.631579,-2.85311,
-0.210526,0.631579,-2.01297,
-0.105263,0.631579,-1.04146,
0,0.631579,-2.71224e-07,
0.105263,0.631579,1.04146,
0.210526,0.631579,2.01297,
0.315789,0.631579,2.85311,
0.421053,0.631579,3.51662,
0.526316,0.631579,3.98032,
0.631579,0.631579,4.24676,
0.736842,0.631579,4.34518,
0.842105,0.631579,4.32984,
0.947368,0.631579,4.27619,
-1,0.578947,-2.76107,
-0.894737,0.578947,-2.7962,
-0.789474,0.578947,-2.84733,
-0.684211,0.578947,-2.84889,
-0.578947,0.578947,-2.75161,
-0.473684,0.578947,-2.52442,
-0.368421,0.578947,-2.1556,
-0.263158,0.578947,-1.65247,
-0.157895,0.578947,-1.03952,
-0.0526316,0.578947,-0.354813,
0.0526316,0.578947,0.354812,
0.157895,0.578947,1.03952,
0.263158,0.578947,1.65247,
0.368421,0.578947,2.1556,
0.473684,0.578947,2.52442,
0.578947,0.578947,2.75161,
0.684211,0.578947,2.84889,
0.789474,0.578947,2.84733,
0.894737,0.578947,2.7962,
1,0.578947,2.76107,
-0.947368,0.526316,-4.07102,
-0.842105,0.526316,-4.14266,
-0.736842,0.526316,-4.18396,
-0.631579,0.526316,-4.11365,
-0.526316,0.526316,-3.87449,
-0.421053,0.526316,-3.43596,
-0.315789,0.526316,-2.7952,
-0.210526,0.526316,-1.97568,
-0.105263,0.526316,-1.02322,
0,0.526316,-2.81711e-07,
0.105263,0.526316,1.02322,
0.210526,0.526316,1.97568,
0.315789,0.526316,2.7952,
0.421053,0.526316,3.43595,
0.526316,0.526316,3.87449,
0.631579,0.526316,4.11365,
0.736842,0.526316,4.18396,
0.842105,0.526316,4.14266,
0.947368,0.526316,4.07102,
-1,0.473684,-2.47826,
-0.894737,0.473684,-2.51376,
-0.789474,0.473684,-2.56715,
-0.684211,0.473684,-2.57615,
-0.578947,0.473684,-2.49435,
-0.473684,0.473684,-2.29274,
-0.368421,0.473684,-1.96044,
-0.263158,0.473684,-1.50426,
-0.157895,0.473684,-0.946822,
-0.0526316,0.473684,-0.323262,
0.0526316,0.473684,0.323261,
0.157895,0.473684,0.946822,
0.263158,0.473684,1.50426,
0.368421,0.473684,1.96044,
0.473684,0.473684,2.29274,
0.578947,0.473684,2.49435,
0.684211,0.473684,2.57615,
0.789474,0.473684,2.56715,
0.894737,0.473684,2.51376,
1,0.473684,2.47826,
-0.947368,0.421053,-3.73847,
-0.842105,0.421053,-3.8169,
-0.736842,0.421053,-3.87135,
-0.631579,0.421053,-3.82131,
-0.526316,0.421053,-3.61068,
-0.421053,0.421053,-3.20975,
-0.315789,0.421053,-2.61569,
-0.210526,0.421053,-1.85091,
-0.105263,0.421053,-0.959223,
0,0.421053,-2.77614e-07,
0.105263,0.421053,0.959223,
0.210526,0.421053,1.85091,
0.315789,0.421053,2.61569,
0.421053,0.421053,3.20975,
0.526316,0.421053,3.61068,
0.631579,0.421053,3.82131,
0.736842,0.421053,3.87135,
0.842105,0.421053,3.8169,
0.947368,0.421053,3.73846,
-1,0.368421,-2.10418,
-0.894737,0.368421,-2.13461,
-0.789474,0.368421,-2.17955,
-0.684211,0.368421,-2.18624,
-0.578947,0.368421,-2.11563,
-0.473684,0.368421,-1.94349,
-0.368421,0.368421,-1.66093,
-0.263158,0.368421,-1.27389,
-0.157895,0.368421,-0.801584,
-0.0526316,0.368421,-0.273633,
0.0526316,0.368421,0.273633,
0.157895,0.368421,0.801584,
